,index,Unnamed: 0,Close,High,Low,Open,Volume,date,weekday,month,c-o,candle,cashopen,cash,action,diff,quantity
1445,1445,1445,10888.34961,10900.34961,10844.84961,10853.2002,296900,17-12-2018,0,12,0.32386217292849706,3,150621.3429520001,150164.40062200007,short,-456.94232999999986,-13.0
1446,1446,1446,10908.7002,10915.40039,10819.09961,10850.90039,286100,18-12-2018,1,12,0.5326729388582896,4,150164.40062200007,149413.0030920001,short,-751.397529999982,-13.0
1447,1447,1447,10967.2998,10985.15039,10928.0,10930.5498,312100,19-12-2018,2,12,0.3362136459046186,3,149413.0030920001,148935.2530920001,short,-477.75,-13.0
1448,1448,1448,10951.7002,10962.5498,10880.0498,10885.2002,318900,20-12-2018,3,12,0.6109212396479397,4,148935.2530920001,148070.7530920001,short,-864.5,-13.0
1449,1449,1449,10754.0,10963.65039,10738.65039,10944.25,377500,21-12-2018,4,12,-1.738355757589602,0,148070.7530920001,150544.0030920001,short,2473.25,-13.0
1450,1450,1450,10663.5,10782.2998,10649.25,10780.90039,223400,24-12-2018,0,12,-1.088966466185861,0,150544.0030920001,152070.20816200008,short,1526.205070000009,-13.0
1451,1451,1451,10729.84961,10747.5,10534.5498,10635.4502,263700,26-12-2018,2,12,0.8875920457039045,4,152070.20816200008,150748.6164220001,short,-1321.5917399999998,-14.0
1452,1452,1452,10779.7998,10834.2002,10764.4502,10817.90039,456100,27-12-2018,3,12,-0.35219948997884987,2,150748.6164220001,151243.9240920001,short,495.30767000000014,-13.0
1453,1453,1453,10859.90039,10893.59961,10817.15039,10820.9502,245500,28-12-2018,4,12,0.359951661176681,3,151243.9240920001,150737.57162200008,short,-506.352470000018,-13.0
1454,1454,1454,10862.5498,10923.5498,10853.2002,10913.2002,180900,31-12-2018,0,12,-0.46412050610048033,2,150737.57162200008,151396.02682200004,short,658.4551999999821,-13.0
1455,1455,1455,10792.5,10895.34961,10735.0498,10868.84961,309700,02-01-2019,2,1,-0.7024626592473323,1,151396.02682200004,152388.57175200005,short,992.5449299999909,-13.0
1456,1456,1456,10672.25,10814.0498,10661.25,10796.7998,286200,03-01-2019,3,1,-1.153580711943929,0,152388.57175200005,150644.87455200002,long,-1743.6972000000096,14.0
1457,1457,1457,10727.34961,10741.0498,10628.65039,10699.7002,296600,04-01-2019,4,1,0.258412941327085,3,150644.87455200002,150257.78281200005,short,-387.09173999999985,-14.0
1458,1458,1458,10771.7998,10835.9502,10750.15039,10804.84961,269400,07-01-2019,0,1,-0.3058794077930587,2,150257.78281200005,150687.43034200004,short,429.647529999982,-13.0
1459,1459,1459,10802.15039,10818.4502,10733.25,10786.25,277700,08-01-2019,1,1,0.14741351257388527,3,150687.43034200004,150480.72527200004,short,-206.70507000000907,-13.0
1460,1460,1460,10855.15039,10870.40039,10749.40039,10862.40039,333000,09-01-2019,2,1,-0.0667439952468922,2,150480.72527200004,150574.97527200004,short,94.25,-13.0
1461,1461,1461,10821.59961,10859.34961,10801.7998,10859.34961,254400,10-01-2019,3,1,-0.3476267120568375,2,150574.97527200004,151065.72527200004,short,490.75,-13.0
1462,1462,1462,10794.9502,10850.15039,10739.40039,10834.75,260800,11-01-2019,4,1,-0.3673347331502867,2,151065.72527200004,151583.12267200006,short,517.3974000000089,-13.0
1463,1463,1463,10737.59961,10808.0,10692.34961,10807.0,298800,14-01-2019,0,1,-0.6421799759415259,1,151583.12267200006,152554.72813200008,short,971.6054600000098,-14.0
1464,1464,1464,10886.7998,10896.9502,10777.5498,10777.5498,310700,15-01-2019,1,1,1.0136812357851501,5,152554.72813200008,154084.22813200008,long,1529.5,14.0
1465,1465,1465,10890.2998,10928.15039,10876.90039,10899.65039,276500,16-01-2019,2,1,-0.08578798094825875,2,154084.22813200008,153953.31987200008,long,-130.90826000000015,14.0
1466,1466,1466,10905.2002,10930.65039,10844.65039,10920.84961,271700,17-01-2019,3,1,-0.14329846631776838,2,153953.31987200008,154172.41161200008,short,219.09173999999985,-14.0
1467,1467,1467,10906.9502,10928.2002,10852.2002,10914.84961,323800,18-01-2019,4,1,-0.0723730539792567,2,154172.41161200008,154283.0033520001,short,110.59173999999985,-14.0
1468,1468,1468,10961.84961,10987.4502,10885.75,10919.34961,288800,21-01-2019,0,1,0.38921732079242405,3,154283.0033520001,153688.0033520001,short,-595.0,-14.0
1469,1469,1469,10922.75,10949.7998,10864.15039,10949.7998,300800,22-01-2019,1,1,-0.2470346535468227,2,153688.0033520001,154066.70055200008,short,378.6972000000096,-14.0
1470,1470,1470,10831.5,10944.7998,10811.9502,10931.0498,298900,23-01-2019,2,1,-0.9107066733883207,1,154066.70055200008,155460.39775200008,short,1393.6972000000096,-14.0
1471,1471,1471,10849.7998,10866.59961,10798.65039,10844.0498,361100,24-01-2019,3,1,0.0530244706179789,3,155460.39775200008,155540.89775200008,long,80.5,14.0
1472,1472,1472,10780.5498,10931.7002,10756.4502,10859.75,463400,25-01-2019,4,1,-0.7293003982596221,1,155540.89775200008,156649.70055200008,short,1108.8027999999904,-14.0
1473,1473,1473,10661.5498,10804.4502,10630.9502,10792.4502,419700,28-01-2019,0,1,-1.2128886172668987,0,156649.70055200008,154817.09495200013,long,-1832.6055999999808,14.0
1474,1474,1474,10652.2002,10690.34961,10583.65039,10653.7002,356900,29-01-2019,1,1,-0.014079615268317762,2,154817.09495200013,154838.09495200013,short,21.0,-14.0
1475,1475,1475,10651.7998,10710.2002,10612.84961,10702.25,410100,30-01-2019,2,1,-0.4713980704991877,2,154838.09495200013,155544.39775200014,short,706.3027999999904,-14.0
1476,1476,1476,10830.9502,10838.0498,10678.5498,10690.5498,604800,31-01-2019,3,1,1.3133131843228363,5,155544.39775200014,153578.79215200013,short,-1965.6055999999808,-14.0
1477,1477,1477,10893.65039,10983.4502,10813.4502,10851.34961,482300,01-02-2019,4,2,0.3898204510987219,3,153578.79215200013,152986.58123200008,short,-592.2109200000195,-14.0
1478,1478,1478,10912.25,10927.90039,10814.15039,10876.75,318300,04-02-2019,0,2,0.3263842600041373,3,152986.58123200008,152489.58123200008,short,-497.0,-14.0
1479,1479,1479,10934.34961,10956.7002,10886.7002,10908.65039,268100,05-02-2019,1,2,0.2355856964996987,3,152489.58123200008,152155.49137200008,short,-334.08985999998185,-13.0
1480,1480,1480,11062.4502,11072.59961,10962.7002,10965.09961,298500,06-02-2019,2,2,0.8878222128617764,4,152155.49137200008,150889.9337020001,short,-1265.5576700000001,-13.0
1481,1481,1481,11069.40039,11118.09961,11043.59961,11070.4502,263500,07-02-2019,3,2,-0.009482992841597492,2,150889.9337020001,150903.58123200008,short,13.647529999981998,-13.0
1482,1482,1482,10943.59961,11041.2002,10925.4502,11023.5,352800,08-02-2019,4,2,-0.7248187054928171,1,150903.58123200008,151942.28630200008,short,1038.705070000009,-13.0
1483,1483,1483,10888.7998,10930.90039,10857.09961,10930.90039,286000,11-02-2019,0,2,-0.3851520780348087,2,151942.28630200008,151394.97863200007,long,-547.3076700000001,13.0
1484,1484,1484,10831.40039,10910.90039,10823.7998,10879.7002,292300,12-02-2019,1,2,-0.44394431015662195,2,151394.97863200007,152022.87616200006,short,627.897529999982,-13.0
1485,1485,1485,10746.0498,10792.7002,10718.75,10786.09961,627000,14-02-2019,3,2,-0.37130947653095725,2,0.0,152022.87616200006,Hold,0,
1486,1486,1486,10724.40039,10785.75,10620.40039,10780.25,521900,15-02-2019,4,2,-0.5180734213028391,1,152022.87616200006,152804.77070200004,short,781.8945399999902,-14.0
1487,1487,1487,10640.9502,10759.90039,10628.40039,10738.65039,345400,18-02-2019,0,2,-0.9097995227685346,1,152804.77070200004,151436.96804200002,long,-1367.8026600000194,14.0
1488,1488,1488,10604.34961,10722.84961,10585.65039,10636.7002,291500,19-02-2019,1,2,-0.3041412222937337,2,151436.96804200002,150984.05978200003,long,-452.90826000000015,14.0
1489,1489,1489,10735.4502,10752.7002,10646.40039,10655.4502,289200,20-02-2019,2,2,0.7507894879936655,4,150984.05978200003,149864.05978200003,short,-1120.0,-14.0
1490,1490,1490,10789.84961,10808.84961,10721.5,10744.09961,279600,21-02-2019,3,2,0.4258151139758467,3,149864.05978200003,149269.30978200003,short,-594.75,-13.0
1491,1491,1491,10791.65039,10801.5498,10758.40039,10782.7002,396800,22-02-2019,4,2,0.08300508994955999,3,149269.30978200003,149152.957312,short,-116.352470000018,-13.0
1492,1492,1492,10880.09961,10887.09961,10788.0498,10813.25,385900,25-02-2019,0,2,0.6182194067463463,4,149152.957312,148283.912382,short,-869.0449299999909,-13.0
1493,1493,1493,10835.2998,10888.75,10729.2998,10775.2998,415000,26-02-2019,1,2,0.556829054538232,4,148283.912382,147503.912382,short,-780.0,-13.0
1494,1494,1494,10806.65039,10939.7002,10751.2002,10881.2002,381100,27-02-2019,2,2,-0.6851248817202961,1,147503.912382,148473.059912,short,969.147529999982,-13.0
1495,1495,1495,10792.5,10865.7002,10784.84961,10865.7002,644200,28-02-2019,3,2,-0.67368138870608,1,148473.059912,147521.45731199998,long,-951.6025999999911,13.0
1496,1496,1496,10863.5,10877.90039,10823.09961,10842.65039,308500,01-03-2019,4,3,0.19229255993745364,3,147521.45731199998,147792.50224199996,long,271.0449299999909,13.0
1497,1497,1497,10987.4502,10994.90039,10817.0,10864.84961,373200,05-03-2019,1,3,1.1284149749036427,5,147792.50224199996,146198.69457199998,short,-1593.8076700000001,-13.0
1498,1498,1498,11053.0,11062.2998,10998.84961,11024.84961,372600,06-03-2019,2,3,0.2553358185899164,3,146198.69457199998,145832.73950199998,short,-365.9550700000091,-13.0
1499,1499,1499,11058.2002,11089.0498,11027.09961,11077.9502,321200,07-03-2019,3,3,-0.17828207965766085,2,145832.73950199998,146089.48950199998,short,256.75,-13.0
1500,1500,1500,11035.40039,11049.0,11008.9502,11038.84961,326600,08-03-2019,4,3,-0.03124619069793274,2,146089.48950199998,146134.329362,short,44.839859999981854,-13.0
1501,1501,1501,11168.0498,11180.90039,11059.84961,11068.75,352200,11-03-2019,0,3,0.8971184641445574,4,146134.329362,144843.43196199997,short,-1290.897400000009,-13.0
1502,1502,1502,11301.2002,11320.40039,11227.0,11231.34961,391300,12-03-2019,1,3,0.6219251686173806,4,144843.43196199997,144005.22488199998,short,-838.2070800000001,-12.0
1503,1503,1503,11341.7002,11352.2998,11276.59961,11326.2002,383000,13-03-2019,2,3,0.13685083899541173,3,144005.22488199998,143819.22488199998,short,-186.0,-12.0
1504,1504,1504,11343.25,11383.4502,11313.75,11382.5,294500,14-03-2019,3,3,-0.3448275862068966,2,143819.22488199998,144290.22488199998,short,471.0,-12.0
1505,1505,1505,11426.84961,11487.0,11370.7998,11376.84961,463700,15-03-2019,4,3,0.4394889773004567,3,144290.22488199998,143690.22488199998,short,-600.0,-12.0
1506,1506,1506,11462.2002,11530.15039,11412.5,11473.84961,320300,18-03-2019,0,3,-0.10153009143371533,2,143690.22488199998,143830.017802,short,139.79291999999987,-12.0
1507,1507,1507,11532.40039,11543.84961,11451.25,11500.2998,326100,19-03-2019,1,3,0.27912828846427123,3,143830.017802,143444.810722,short,-385.20708000000013,-12.0
1508,1508,1508,11521.0498,11556.09961,11503.09961,11553.34961,366300,20-03-2019,2,3,-0.27957095639208845,2,143444.810722,143832.40844199999,short,387.5977199999834,-12.0
1509,1509,1509,11456.90039,11572.7998,11434.5498,11549.2002,386200,22-03-2019,4,3,-0.7991878952795245,1,143832.40844199999,144940.00616199998,short,1107.5977199999834,-12.0
1510,1510,1510,11354.25,11395.65039,11311.59961,11395.65039,294500,25-03-2019,0,3,-0.36329993096603497,2,144940.00616199998,144443.20148199995,long,-496.8046800000084,12.0
1511,1511,1511,11483.25,11496.75,11352.4502,11375.2002,282600,26-03-2019,1,3,0.949871633907601,4,144443.20148199995,143146.60388199994,short,-1296.5976000000082,-12.0
1512,1512,1512,11445.0498,11546.2002,11413.0,11531.4502,350400,27-03-2019,2,3,-0.7492587532485604,1,143146.60388199994,144183.40868199992,short,1036.8047999999835,-12.0
1513,1513,1513,11570.0,11588.5,11452.4502,11463.65039,527700,28-03-2019,3,3,0.9277115611687745,4,144183.40868199992,145459.6040019999,long,1276.1953199999916,12.0
1514,1514,1514,11669.15039,11738.09961,11644.75,11665.2002,379600,01-04-2019,0,4,0.03386302791444064,3,145459.6040019999,145412.20172199988,short,-47.40228000001662,-12.0
1515,1515,1515,11713.2002,11729.34961,11655.84961,11711.5498,386100,02-04-2019,1,4,0.01409207174270502,3,145412.20172199988,145392.3969219999,short,-19.804799999983516,-12.0
1516,1516,1516,11643.9502,11761.0,11629.15039,11735.2998,365800,03-04-2019,2,4,-0.7784172671924527,1,145392.3969219999,146488.5921219999,short,1096.1952000000165,-12.0
1517,1517,1517,11598.0,11662.5498,11559.2002,11660.2002,349000,04-04-2019,3,4,-0.5334402405886592,1,146488.5921219999,145742.18972199992,long,-746.4023999999918,12.0
1518,1518,1518,11665.9502,11689.65039,11609.5,11638.40039,266700,05-04-2019,4,4,0.2367147466731776,3,145742.18972199992,146072.78744199988,long,330.5977199999834,12.0
1519,1519,1519,11604.5,11710.2998,11549.09961,11704.34961,260900,08-04-2019,0,4,-0.8530983209412121,1,146072.78744199988,147270.98276199988,short,1198.1953199999916,-12.0
1520,1520,1520,11671.9502,11683.90039,11569.7002,11612.0498,300500,09-04-2019,1,4,0.5158469093027712,4,147270.98276199988,147989.78756199987,long,718.8047999999835,12.0
1521,1521,1521,11584.2998,11680.0498,11571.75,11646.84961,359900,10-04-2019,2,4,-0.5370534702044514,1,147989.78756199987,148740.38528199986,short,750.5977199999834,-12.0
1522,1522,1522,11596.7002,11606.7002,11550.5498,11592.5498,279800,11-04-2019,3,4,0.03580230468363937,3,148740.38528199986,148790.19008199984,long,49.804799999983516,12.0
1523,1523,1523,11643.4502,11657.34961,11578.7998,11612.84961,246000,12-04-2019,4,4,0.2635062971421707,3,148790.19008199984,148422.98300199985,short,-367.20708000000013,-12.0
1524,1524,1524,11690.34961,11704.59961,11648.25,11667.0,290000,15-04-2019,0,4,0.20013379617724608,3,148422.98300199985,148142.78768199985,short,-280.1953199999916,-12.0
1525,1525,1525,11787.15039,11810.9502,11731.5498,11736.2002,354300,16-04-2019,1,4,0.43412850097769623,3,148142.78768199985,147531.38540199984,short,-611.4022800000166,-12.0
1526,1526,1526,11752.7998,11856.15039,11738.5,11856.15039,339700,18-04-2019,3,4,-0.8717044453752076,1,147531.38540199984,148771.59248199983,short,1240.2070800000001,-12.0
1527,1527,1527,11594.4502,11727.0498,11583.9502,11727.0498,260400,22-04-2019,0,4,-1.1307157576835851,0,148771.59248199983,147180.39728199982,long,-1591.1952000000165,12.0
1528,1528,1528,11575.9502,11645.9502,11564.7998,11612.9502,272500,23-04-2019,1,4,-0.3186098223343798,2,147180.39728199982,147624.39728199982,short,444.0,-12.0
1529,1529,1529,11726.15039,11740.84961,11578.84961,11601.5,335200,24-04-2019,2,4,1.074433392233769,5,147624.39728199982,146128.59260199982,short,-1495.8046800000084,-12.0
1530,1530,1530,11641.7998,11796.75,11624.2998,11735.7002,604400,25-04-2019,3,4,-0.800126097290715,1,146128.59260199982,147255.3974019998,short,1126.8047999999835,-12.0
1531,1531,1531,11754.65039,11762.90039,11661.75,11683.75,333500,26-04-2019,4,4,0.6068290574515948,4,147255.3974019998,148106.2020819998,long,850.8046800000084,12.0
1532,1532,1532,11748.15039,11756.25,11655.90039,11748.75,532600,30-04-2019,1,4,-0.005103606766671366,2,148106.2020819998,148113.3974019998,short,7.195319999991625,-12.0
1533,1533,1533,11724.75,11789.2998,11699.5498,11725.5498,380300,02-05-2019,3,5,-0.006821002116256304,2,148113.3974019998,148122.9950019998,short,9.597600000008242,-12.0
1534,1534,1534,11712.25,11770.90039,11699.34961,11722.59961,305500,03-05-2019,4,5,-0.088287669495856,2,148122.9950019998,148247.1903219998,short,124.19531999999163,-12.0
1535,1535,1535,11598.25,11632.5498,11571.34961,11605.7998,299000,06-05-2019,0,5,-0.06505195790126146,2,148247.1903219998,148337.7879219998,short,90.59760000000824,-12.0
1536,1536,1536,11497.90039,11657.0498,11484.4502,11651.5,337500,07-05-2019,1,5,-1.3182818521220383,0,148337.7879219998,150180.9832419998,short,1843.1953199999916,-12.0
1537,1537,1537,11359.4502,11479.09961,11346.9502,11478.7002,372800,08-05-2019,2,5,-1.0388806913869917,0,150180.9832419998,151731.2332419998,short,1550.25,-13.0
1538,1538,1538,11301.7998,11357.59961,11255.0498,11322.40039,373000,09-05-2019,3,5,-0.18194542932958416,2,151731.2332419998,151999.0409119998,short,267.80767000000014,-13.0
1539,1539,1539,11278.90039,11345.7998,11251.0498,11314.15039,387300,10-05-2019,4,5,-0.3115567566713244,2,151999.0409119998,152457.2909119998,short,458.25,-13.0
1540,1540,1540,11148.2002,11300.2002,11125.59961,11258.7002,357600,13-05-2019,0,5,-0.9814632065609137,1,152457.2909119998,153893.7909119998,short,1436.5,-13.0
1541,1541,1541,11222.0498,11294.75,11108.2998,11151.65039,398100,14-05-2019,1,5,0.631291401164523,4,153893.7909119998,154808.98324199978,long,915.1923299999999,13.0
1542,1542,1542,11157.0,11286.7998,11136.9502,11271.7002,414200,15-05-2019,2,5,-1.0175944885404185,0,154808.98324199978,156300.08584199977,short,1491.102599999991,-13.0
1543,1543,1543,11257.09961,11281.5498,11143.34961,11180.34961,350700,16-05-2019,3,5,0.6864722721313901,4,156300.08584199977,155302.33584199977,short,-997.75,-13.0
1544,1544,1544,11407.15039,11426.15039,11259.84961,11261.90039,412100,17-05-2019,4,5,1.289746800894942,5,155302.33584199977,153414.08584199977,short,-1888.25,-13.0
1545,1545,1545,11828.25,11845.2002,11591.7002,11651.90039,452100,20-05-2019,0,5,1.513483673026828,5,153414.08584199977,151121.54091199976,short,-2292.544929999991,-13.0
1546,1546,1546,11709.09961,11883.5498,11682.7998,11863.65039,381000,21-05-2019,1,5,-1.302725341015392,0,151121.54091199976,152976.15027199977,short,1854.6093600000167,-12.0
1547,1547,1547,11737.90039,11784.7998,11682.40039,11727.9502,355900,22-05-2019,2,5,0.08484168017699618,3,152976.15027199977,152846.79780199975,short,-129.352470000018,-13.0
1548,1548,1548,11657.0498,12041.15039,11614.5,11901.2998,569000,23-05-2019,3,5,-2.0522968424003567,0,152846.79780199975,155777.79780199975,short,2931.0,-12.0
1549,1549,1549,11844.09961,11859.0,11658.09961,11748.0,374600,24-05-2019,4,5,0.8180082567245429,4,155777.79780199975,154528.50287199975,short,-1249.294929999991,-13.0
1550,1550,1550,11924.75,11957.15039,11812.40039,11855.5,348400,27-05-2019,0,5,0.5841170764624014,4,154528.50287199975,153628.25287199975,short,-900.25,-13.0
1551,1551,1551,11928.75,11958.5498,11864.90039,11958.34961,598300,28-05-2019,1,5,-0.24752253417350376,2,0.0,153628.25287199975,Hold,0,
1552,1552,1552,11861.09961,11931.90039,11836.7998,11905.7998,318100,29-05-2019,2,5,-0.37544886316668435,2,153628.25287199975,154164.65515199976,short,536.4022800000166,-12.0
1553,1553,1553,11945.90039,11968.5498,11859.40039,11865.2998,421200,30-05-2019,3,5,0.6792967001137216,4,154164.65515199976,153197.44807199977,short,-967.2070800000001,-12.0
1554,1554,1554,11922.7998,12039.25,11829.4502,11999.7998,438900,31-05-2019,4,5,-0.641677371984156,1,153197.44807199977,154121.44807199977,short,924.0,-12.0
1555,1555,1555,12088.5498,12103.0498,11920.09961,11953.75,315300,03-06-2019,0,6,1.1276779253372429,5,154121.44807199977,155739.04567199977,long,1617.5976000000082,12.0
1556,1556,1556,12021.65039,12095.2002,12005.84961,12052.65039,289200,04-06-2019,1,6,-0.2572048387441859,2,155739.04567199977,156111.04567199977,short,372.0,-12.0
1557,1557,1557,11843.75,12039.7998,11830.25,12039.7998,415200,06-06-2019,3,6,-1.6283476740202993,0,156111.04567199977,158463.64327199978,short,2352.5976000000082,-12.0
1558,1558,1558,11870.65039,11897.5,11769.5,11865.2002,302500,07-06-2019,4,6,0.04593424390767031,3,158463.64327199978,158392.79080199977,short,-70.852470000018,-13.0
1559,1559,1559,11922.7002,11975.0498,11871.75,11934.90039,303300,10-06-2019,0,6,-0.10222280539704935,2,158392.79080199977,158551.39327199978,short,158.602470000018,-13.0
1560,1560,1560,11965.59961,12000.34961,11904.34961,11959.84961,332200,11-06-2019,1,6,0.048077527623693925,3,158551.39327199978,158476.64327199978,short,-74.75,-13.0
1561,1561,1561,11906.2002,11962.4502,11866.34961,11962.4502,283700,12-06-2019,2,6,-0.4702213932727595,2,158476.64327199978,159207.89327199978,short,731.25,-13.0
1562,1562,1562,11914.0498,11931.34961,11817.0498,11873.90039,447900,13-06-2019,3,6,0.33813160529637887,3,159207.89327199978,158685.95094199976,short,-521.9423299999999,-13.0
1563,1563,1563,11823.2998,11911.84961,11797.7002,11910.09961,390300,14-06-2019,4,6,-0.7287916377048556,1,158685.95094199976,159814.34847199975,short,1128.397529999982,-13.0
1564,1564,1564,11672.15039,11844.0498,11657.75,11844.0,295500,17-06-2019,0,6,-1.4509423336710512,0,159814.34847199975,157580.30354199975,long,-2234.044929999991,13.0
1565,1565,1565,11691.5,11727.2002,11641.15039,11677.0498,365500,18-06-2019,1,6,0.12374872290087614,3,157580.30354199975,157392.45094199976,short,-187.85259999999107,-13.0
1566,1566,1566,11691.4502,11802.5,11625.09961,11744.4502,446900,19-06-2019,2,6,-0.45127697846596515,2,157392.45094199976,158081.45094199976,short,689.0,-13.0
1567,1567,1567,11831.75,11843.5,11635.0498,11653.65039,442000,20-06-2019,3,6,1.5282731508131273,5,158081.45094199976,155766.15601199976,short,-2315.294929999991,-13.0
1568,1568,1568,11724.09961,11827.9502,11705.09961,11827.59961,468400,21-06-2019,4,6,-0.8750718946597822,1,155766.15601199976,157111.65601199976,short,1345.5,-13.0
1569,1569,1569,11699.65039,11754.0,11670.2002,11725.7998,277600,24-06-2019,0,6,-0.22300747450932928,2,157111.65601199976,156771.71368199977,long,-339.94232999999986,13.0
1570,1570,1570,11796.4502,11814.40039,11651.0,11681.0,300500,25-06-2019,1,6,0.9883588733841222,4,156771.71368199977,155270.86108199978,short,-1500.852599999991,-13.0
1571,1571,1571,11847.5498,11871.84961,11757.5498,11768.15039,327900,26-06-2019,2,6,0.6746974449567684,4,155270.86108199978,154238.66875199976,short,-1032.1923299999999,-13.0
1572,1572,1572,11841.5498,11911.15039,11821.0498,11860.84961,480200,27-06-2019,3,6,-0.1627186132073267,2,154238.66875199976,154489.56628199975,short,250.897529999982,-13.0
1573,1573,1573,11788.84961,11871.7002,11775.5,11861.15039,303900,28-06-2019,4,6,-0.6095595926425261,1,154489.56628199975,155429.47642199975,short,939.9101400000181,-13.0
1574,1574,1574,11865.59961,11884.65039,11830.7998,11839.90039,278400,01-07-2019,0,7,0.21705604906696857,3,155429.47642199975,155763.56628199972,long,334.08985999998185,13.0
1575,1575,1575,11910.2998,11917.4502,11814.7002,11890.2998,363200,02-07-2019,1,7,0.16820433745497315,3,155763.56628199972,155503.56628199972,short,-260.0,-13.0
1576,1576,1576,11916.75,11945.2002,11887.0498,11932.15039,340500,03-07-2019,2,7,-0.12906634174597173,2,155503.56628199972,155703.77135199972,short,200.20507000000907,-13.0
1577,1577,1577,11946.75,11969.25,11923.65039,11928.7998,333600,04-07-2019,3,7,0.1504778376781821,3,155703.77135199972,155470.41875199974,short,-233.35259999999107,-13.0
1578,1578,1578,11811.15039,11981.75,11797.90039,11964.75,530700,05-07-2019,4,7,-1.2837678179652672,0,155470.41875199974,157313.61407199973,short,1843.1953199999916,-12.0
1579,1579,1579,11558.59961,11771.90039,11523.2998,11770.40039,464000,08-07-2019,0,7,-1.7994356434972676,0,157313.61407199973,160067.02421199973,short,2753.410140000018,-13.0
1580,1580,1580,11555.90039,11582.5498,11461.0,11531.59961,442500,09-07-2019,1,7,0.21073208246779737,3,160067.02421199973,159751.11407199973,short,-315.91014000001815,-13.0
1581,1581,1581,11498.90039,11593.7002,11475.65039,11536.15039,337600,10-07-2019,2,7,-0.3228980096539813,2,159751.11407199973,160235.36407199973,short,484.25,-13.0
1582,1582,1582,11582.90039,11599.0,11519.5,11561.4502,317300,11-07-2019,3,7,0.18553200185908672,3,160235.36407199973,159956.51160199972,short,-278.852470000018,-13.0
1583,1583,1583,11552.5,11639.5498,11538.59961,11601.15039,359400,12-07-2019,4,7,-0.4193583253772533,2,159956.51160199972,160588.96667199972,short,632.4550700000091,-13.0
1584,1584,1584,11588.34961,11618.40039,11532.2998,11614.75,368800,15-07-2019,0,7,-0.22730054456618262,2,160588.96667199972,160932.17174199971,short,343.2050700000091,-13.0
1585,1585,1585,11662.59961,11670.0498,11573.9502,11596.65039,480200,16-07-2019,1,7,0.5686919738208871,4,160932.17174199971,160074.8318819997,short,-857.3398599999819,-13.0
1586,1586,1586,11687.5,11706.65039,11651.15039,11670.75,464800,17-07-2019,2,7,0.1435211961527751,3,160074.8318819997,159857.0818819997,short,-217.75,-13.0
1587,1587,1587,11596.90039,11677.15039,11582.40039,11675.59961,498300,18-07-2019,3,7,-0.6740486367192118,1,159857.0818819997,160880.17174199971,short,1023.0898599999819,-13.0
1588,1588,1588,11419.25,11640.34961,11399.2998,11627.9502,446000,19-07-2019,4,7,-1.7948150483134966,0,160880.17174199971,158167.0691419997,long,-2713.102599999991,13.0
1589,1589,1589,11346.2002,11398.15039,11301.25,11392.84961,516000,22-07-2019,0,7,-0.40946217668890994,2,158167.0691419997,158773.51147199972,short,606.4423299999999,-13.0
1590,1590,1590,11331.0498,11398.15039,11302.7998,11372.25,458900,23-07-2019,1,7,-0.3622871463430659,2,158773.51147199972,159309.1140719997,short,535.6025999999911,-13.0
1591,1591,1591,11271.2998,11359.75,11229.7998,11322.4502,413200,24-07-2019,2,7,-0.4517608741613068,2,159309.1140719997,160025.2196719997,short,716.1055999999808,-14.0
1592,1592,1592,11252.15039,11361.40039,11239.34961,11290.40039,553700,25-07-2019,3,7,-0.33878337949713755,2,160025.2196719997,160560.7196719997,short,535.5,-14.0
1593,1593,1593,11284.2998,11307.59961,11210.0498,11247.4502,522700,26-07-2019,4,7,0.32762625612693425,3,160560.7196719997,160044.8252719997,short,-515.8944000000192,-14.0
1594,1594,1594,11189.2002,11310.9502,11152.40039,11307.5,482900,29-07-2019,0,7,-1.046206500110552,0,160044.8252719997,161701.0224719997,short,1656.1972000000096,-14.0
1595,1595,1595,11085.40039,11267.4502,11072.65039,11213.7002,479100,30-07-2019,1,7,-1.1441344757905925,0,161701.0224719997,163497.21981199968,short,1796.1973399999806,-14.0
1596,1596,1596,11118.0,11145.2998,10999.40039,11034.0498,536700,31-07-2019,2,7,0.7608285400343154,4,163497.21981199968,162321.91701199967,short,-1175.3027999999904,-14.0
1597,1597,1597,10980.0,11076.75,10881.0,11060.2002,499900,01-08-2019,3,8,-0.725124306520232,1,162321.91701199967,163444.71981199968,short,1122.8027999999904,-14.0
1598,1598,1598,10997.34961,11080.15039,10848.9502,10930.2998,547400,02-08-2019,4,8,0.6134306581416789,4,163444.71981199968,164383.41715199963,long,938.6973399999806,14.0
1599,1599,1599,10862.59961,10895.7998,10782.59961,10895.7998,506600,05-08-2019,0,8,-0.3047063144460619,2,164383.41715199963,164881.42000199965,short,498.00285000002077,-15.0
1600,1600,1600,10948.25,11018.5498,10813.7998,10815.40039,517900,06-08-2019,1,8,1.2283374189533753,5,164881.42000199965,162888.67585199967,short,-1992.7441499999895,-15.0
1601,1601,1601,10855.5,10975.65039,10835.90039,10958.09961,548500,07-08-2019,2,8,-0.9362901748618008,1,162888.67585199967,164325.07039199964,short,1436.3945399999902,-14.0
1602,1602,1602,11032.4502,11058.0498,10842.9502,10899.2002,482500,08-08-2019,3,8,1.2225667714590656,5,164325.07039199964,166323.82039199964,long,1998.75,15.0
