,index,Unnamed: 0,Close,High,Low,Open,Volume,date,weekday,month,c-o,candle,cashopen,cash,action,diff,quantity
1294,1294,1294,10717.7998,10758.5498,10689.40039,10757.90039,269800,08-05-2018,1,5,-0.37275479922899724,2,124662.26060500019,125103.3670950002,short,441.1064900000001,-11.0
1295,1295,1295,10741.7002,10766.25,10689.84961,10693.34961,215400,09-05-2018,2,5,0.4521557020335746,3,125103.3670950002,124571.51060500019,short,-531.8564900000001,-11.0
1296,1296,1296,10716.5498,10785.5498,10705.0,10779.65039,192100,10-05-2018,3,5,-0.5853676855655428,1,124571.51060500019,125265.6170950002,short,694.1064900000001,-11.0
1297,1297,1297,10806.5,10812.0498,10724.4502,10741.9502,203100,11-05-2018,4,5,0.6009132308209797,4,125265.6170950002,125975.66489500021,long,710.0478000000076,11.0
1298,1298,1298,10806.59961,10834.84961,10774.75,10815.15039,171400,14-05-2018,0,5,-0.07906297824492291,2,125975.66489500021,126069.72347500022,short,94.05858000001535,-11.0
1299,1299,1299,10801.84961,10929.2002,10781.40039,10812.59961,254300,15-05-2018,1,5,-0.09942104940293818,2,126069.72347500022,126187.97347500022,short,118.25,-11.0
1300,1300,1300,10741.09961,10790.4502,10699.7002,10751.9502,231100,16-05-2018,2,5,-0.10091741310334577,2,126187.97347500022,126307.32996500023,short,119.35649000000012,-11.0
1301,1301,1301,10682.7002,10777.25,10664.5,10775.59961,214100,17-05-2018,3,5,-0.8621275229434773,1,126307.32996500023,127329.22347500024,short,1021.8935099999999,-11.0
1302,1302,1302,10596.40039,10674.9502,10589.09961,10671.84961,223000,18-05-2018,4,5,-0.7069929089827064,1,127329.22347500024,126499.28205500025,long,-829.9414199999846,11.0
1303,1303,1303,10516.7002,10621.7002,10505.7998,10616.7002,0,21-05-2018,0,5,-0.941912252547171,1,126499.28205500025,125399.28205500025,long,-1100.0,11.0
1304,1304,1304,10536.7002,10558.59961,10490.5498,10518.4502,241700,22-05-2018,1,5,0.17350464805166832,3,125399.28205500025,125600.03205500025,long,200.75,11.0
1305,1305,1305,10430.34961,10533.5498,10417.7998,10521.09961,290900,23-05-2018,2,5,-0.8625524266849899,1,125600.03205500025,126598.28205500025,short,998.25,-11.0
1306,1306,1306,10513.84961,10535.15039,10419.7998,10464.84961,297600,24-05-2018,3,5,0.46823415362965737,3,126598.28205500025,127186.28205500025,long,588.0,12.0
1307,1307,1307,10605.15039,10628.0498,10524.0,10533.0498,260800,25-05-2018,4,5,0.6845176978086632,4,127186.28205500025,126321.07497500026,short,-865.2070800000001,-12.0
1308,1308,1308,10688.65039,10709.7998,10640.5498,10648.34961,232600,28-05-2018,0,5,0.3784697298269999,3,126321.07497500026,125877.76639500025,short,-443.30858000001535,-11.0
1309,1309,1309,10633.2998,10717.25,10616.09961,10689.40039,225800,29-05-2018,1,5,-0.524824479888343,1,125877.76639500025,126494.87288500025,short,617.1064900000001,-11.0
1310,1310,1310,10614.34961,10648.7002,10558.4502,10579.0,238700,30-05-2018,2,5,0.33414887985631253,3,126494.87288500025,126883.71859500025,long,388.8457099999923,11.0
1311,1311,1311,10736.15039,10763.7998,10620.40039,10670.09961,610300,31-05-2018,3,5,0.6190268358703861,4,126883.71859500025,126157.16001500023,short,-726.5585800000154,-11.0
1312,1312,1312,10696.2002,10764.75,10681.5,10738.4502,220600,01-06-2018,4,6,-0.3934459741686003,2,126157.16001500023,126621.91001500023,short,464.75,-11.0
1313,1313,1313,10628.5,10770.2998,10618.34961,10765.9502,203800,04-06-2018,0,6,-1.2767122032572595,0,126621.91001500023,128133.86221500023,short,1511.9521999999924,-11.0
1314,1314,1314,10593.15039,10633.15039,10550.90039,10630.7002,167700,05-06-2018,1,6,-0.35322047742441853,2,128133.86221500023,128584.45993500022,short,450.5977199999834,-12.0
1315,1315,1315,10684.65039,10698.34961,10587.5,10603.4502,189900,06-06-2018,2,6,0.7657902707931932,4,128584.45993500022,127610.05765500022,short,-974.4022800000166,-12.0
1316,1316,1316,10768.34961,10818.0,10722.59961,10722.59961,220900,07-06-2018,3,6,0.4266689204484807,3,127610.05765500022,127106.80765500022,short,-503.25,-11.0
1317,1317,1317,10767.65039,10779.4502,10709.0498,10736.40039,209400,08-06-2018,4,6,0.29106589606239525,3,127106.80765500022,126763.05765500022,short,-343.75,-11.0
1318,1318,1318,10786.9502,10850.5498,10777.0498,10781.84961,211400,11-06-2018,0,6,0.047307189253217675,3,126763.05765500022,126706.95116500021,short,-56.10649000000012,-11.0
1319,1319,1319,10842.84961,10856.5498,10789.40039,10816.15039,198300,12-06-2018,1,6,0.24684586509339948,3,126706.95116500021,126413.25974500022,short,-293.69141999998465,-11.0
1320,1320,1320,10856.7002,10893.25,10842.65039,10887.5,213400,13-06-2018,2,6,-0.2828913892078134,2,126413.25974500022,126752.05754500022,short,338.79780000000756,-11.0
1321,1321,1321,10808.0498,10833.7002,10773.5498,10832.90039,184300,14-06-2018,3,6,-0.22939922924925935,2,126752.05754500022,127025.41403500023,short,273.3564900000001,-11.0
1322,1322,1322,10817.7002,10834.0,10755.40039,10808.65039,305400,15-06-2018,4,6,0.08372747450848593,3,127025.41403500023,126925.86612500023,short,-99.54790999998477,-11.0
1323,1323,1323,10799.84961,10830.2002,10787.34961,10830.2002,196600,18-06-2018,0,6,-0.2802403412634977,2,126925.86612500023,127259.72261500024,short,333.8564900000001,-11.0
1324,1324,1324,10710.4502,10789.4502,10701.2002,10789.4502,224500,19-06-2018,1,6,-0.7321967156398758,1,127259.72261500024,128128.72261500024,short,869.0,-11.0
1325,1325,1325,10772.0498,10781.7998,10724.0498,10734.65039,193500,20-06-2018,2,6,0.348398957033942,3,128128.72261500024,128540.11612500023,long,411.3935099999999,11.0
1326,1326,1326,10741.09961,10809.59961,10725.90039,10808.4502,223600,21-06-2018,3,6,-0.6231290217722427,1,128540.11612500023,129280.97261500024,short,740.8564900000001,-11.0
1327,1327,1327,10821.84961,10837.0,10710.4502,10742.7002,229800,22-06-2018,4,6,0.73677388856109,4,129280.97261500024,130230.76553500025,long,949.7929199999999,12.0
1328,1328,1328,10762.4502,10831.0498,10753.0498,10822.90039,229600,25-06-2018,0,6,-0.55853965038665,1,130230.76553500025,130956.16781500026,short,725.4022800000166,-12.0
1329,1329,1329,10769.15039,10805.25,10732.5498,10742.7002,220000,26-06-2018,1,6,0.2462154719723202,3,130956.16781500026,131273.57009500026,long,317.4022800000166,12.0
1330,1330,1330,10671.40039,10785.5,10652.40039,10785.5,246000,27-06-2018,2,6,-1.057898196652907,0,131273.57009500026,132642.76541500026,short,1369.1953199999916,-12.0
1331,1331,1331,10589.09961,10674.2002,10557.7002,10660.7998,352300,28-06-2018,3,6,-0.6725592014212797,1,132642.76541500026,133503.16769500027,short,860.4022800000166,-12.0
1332,1332,1332,10714.2998,10723.0498,10612.34961,10612.84961,242800,29-06-2018,4,6,0.955918473624742,4,133503.16769500027,134720.56997500028,long,1217.4022800000166,12.0
1333,1333,1333,10657.2998,10736.15039,10604.65039,10732.34961,295400,02-07-2018,0,7,-0.6992859227216194,1,134720.56997500028,135621.16769500027,short,900.5977199999834,-12.0
1334,1334,1334,10699.90039,10713.2998,10630.25,10668.59961,202100,03-07-2018,1,7,0.29339164599130924,3,135621.16769500027,135996.7770550003,long,375.60936000001675,12.0
1335,1335,1335,10769.90039,10777.15039,10677.75,10715.0,173900,04-07-2018,2,7,0.5123694820345376,4,135996.7770550003,135337.9723750003,short,-658.8046800000084,-12.0
1336,1336,1336,10749.75,10786.0498,10726.25,10786.0498,220500,05-07-2018,3,7,-0.3365439681170458,2,135337.9723750003,135773.5699750003,short,435.59760000000824,-12.0
1337,1337,1337,10772.65039,10816.34961,10735.0498,10744.15039,0,06-07-2018,4,7,0.2652606205747647,3,135773.5699750003,135431.5699750003,short,-342.0,-12.0
1338,1338,1338,10852.90039,10860.34961,10807.15039,10838.2998,183600,09-07-2018,0,7,0.1347129187181186,3,135431.5699750003,135256.36289500032,short,-175.20708000000013,-12.0
1339,1339,1339,10947.25,10956.90039,10876.65039,10902.75,197000,10-07-2018,1,7,0.40815390612460156,3,135256.36289500032,134722.36289500032,short,-534.0,-12.0
1340,1340,1340,10948.2998,10976.65039,10923.0,10956.40039,222300,11-07-2018,2,7,-0.07393477521498291,2,134722.36289500032,134819.5699750003,short,97.20708000000013,-12.0
1341,1341,1341,11023.2002,11078.2998,10999.65039,11006.9502,248300,12-07-2018,3,7,0.1476339922024904,3,134819.5699750003,134624.5699750003,short,-195.0,-12.0
1342,1342,1342,11018.90039,11071.34961,10999.75,11056.90039,0,13-07-2018,4,7,-0.3436767869806232,2,134624.5699750003,135080.5699750003,short,456.0,-12.0
1343,1343,1343,10936.84961,11019.5,10926.25,11018.9502,210500,16-07-2018,0,7,-0.7450854075009796,1,135080.5699750003,136065.7770550003,short,985.2070800000001,-12.0
1344,1344,1344,11008.0498,11018.5,10925.59961,10939.65039,210600,17-07-2018,1,7,0.6252431070605721,4,136065.7770550003,136886.56997500028,long,820.7929199999999,12.0
1345,1345,1345,10980.4502,11076.2002,10956.2998,11060.2002,225500,18-07-2018,2,7,-0.7210538557882524,1,136886.56997500028,137843.56997500028,short,957.0,-12.0
1346,1346,1346,10957.09961,11006.5,10935.4502,10999.5,215400,19-07-2018,3,7,-0.3854756125278485,2,137843.56997500028,137334.76529500028,long,-508.8046800000084,12.0
1347,1347,1347,11010.2002,11030.25,10946.2002,10963.5,187300,20-07-2018,4,7,0.42596068773657414,3,137334.76529500028,136774.3628950003,short,-560.4023999999918,-12.0
1348,1348,1348,11084.75,11093.40039,11010.9502,11019.84961,229100,23-07-2018,0,7,0.5889407958989443,4,136774.3628950003,135995.5582150003,short,-778.8046800000084,-12.0
1349,1349,1349,11134.2998,11143.40039,11092.5,11109.0,205800,24-07-2018,1,7,0.22774147087947327,3,135995.5582150003,135691.96061500028,short,-303.59760000000824,-12.0
1350,1350,1350,11132.0,11157.15039,11113.25,11148.40039,205900,25-07-2018,2,7,-0.14710980433311022,2,135691.96061500028,135888.76529500028,short,196.80468000000837,-12.0
1351,1351,1351,11167.2998,11185.84961,11125.7002,11132.9502,365400,26-07-2018,3,7,0.30853995915657084,3,135888.76529500028,135476.57009500026,short,-412.1952000000165,-12.0
1352,1352,1352,11278.34961,11283.40039,11210.25,11232.75,314600,27-07-2018,4,7,0.4059523269012424,3,135476.57009500026,134929.37477500027,short,-547.1953199999916,-12.0
1353,1353,1353,11319.5498,11328.09961,11261.4502,11296.65039,278800,30-07-2018,0,7,0.202709734385256,3,134929.37477500027,134677.48126500027,short,-251.89350999999988,-11.0
1354,1354,1354,11356.5,11366.0,11267.75,11311.0498,256500,31-07-2018,1,7,0.4018212350192226,3,134677.48126500027,134177.52906500027,short,-499.95219999999244,-11.0
1355,1355,1355,11346.2002,11390.5498,11313.5498,11359.7998,269700,01-08-2018,2,8,-0.1197168985319739,2,134177.52906500027,134327.12466500027,short,149.5956000000151,-11.0
1356,1356,1356,11244.7002,11328.90039,11234.9502,11328.90039,210000,02-08-2018,3,8,-0.7432335628471475,1,134327.12466500027,135253.32675500028,short,926.2020900000152,-11.0
1357,1357,1357,11360.7998,11368.0,11294.5498,11297.7998,218300,03-08-2018,4,8,0.5576306990322133,4,135253.32675500028,135946.32675500028,long,693.0,11.0
1358,1358,1358,11387.09961,11427.65039,11370.59961,11401.5,203700,06-08-2018,0,8,-0.12630259176424766,2,135946.32675500028,136104.73104500028,short,158.40429000000768,-11.0
1359,1359,1359,11389.4502,11428.9502,11359.7002,11423.15039,226400,07-08-2018,1,8,-0.295016600932638,2,136104.73104500028,136475.4331350003,short,370.70209000001523,-11.0
1360,1360,1360,11450.0,11459.9502,11379.2998,11412.5,210500,08-08-2018,2,8,0.32858707557502737,3,136475.4331350003,136062.9331350003,short,-412.5,-11.0
1361,1361,1361,11470.7002,11495.2002,11454.09961,11493.25,302200,09-08-2018,3,8,-0.19620037848302863,2,136062.9331350003,136310.9809350003,short,248.04780000000756,-11.0
1362,1362,1362,11429.5,11478.75,11419.65039,11474.9502,0,10-08-2018,4,8,-0.39608189323557424,2,136310.9809350003,136810.9331350003,short,499.95219999999244,-11.0
1363,1363,1363,11355.75,11406.2998,11340.2998,11369.59961,246900,13-08-2018,0,8,-0.12181264490455793,2,136810.9331350003,136977.1284550003,short,166.19531999999163,-12.0
1364,1364,1364,11435.09961,11452.4502,11370.7998,11381.7002,232600,14-08-2018,1,8,0.4691690086864175,3,136977.1284550003,136336.33553500028,short,-640.7929199999999,-12.0
1365,1365,1365,11385.0498,11449.84961,11366.25,11397.15039,290600,16-08-2018,3,8,-0.10617206570001234,2,136336.33553500028,136469.4420250003,short,133.10649000000012,-11.0
1366,1366,1366,11470.75,11486.4502,11431.7998,11437.15039,234700,17-08-2018,4,8,0.29377606181848326,3,136469.4420250003,136099.8463150003,short,-369.5957099999923,-11.0
1367,1367,1367,11551.75,11565.2998,11499.65039,11502.09961,232600,20-08-2018,0,8,0.43166371083097155,3,136099.8463150003,135553.6920250003,short,-546.1542900000077,-11.0
1368,1368,1368,11570.90039,11581.75,11539.59961,11576.2002,224200,21-08-2018,1,8,-0.045781948380597424,2,135553.6920250003,135611.98993500028,short,58.29790999998477,-11.0
1369,1369,1369,11582.75,11620.7002,11546.7002,11620.7002,248500,23-08-2018,3,8,-0.32657412502561006,2,135611.98993500028,136029.44213500028,short,417.45219999999244,-11.0
1370,1370,1370,11557.09961,11604.59961,11532.0,11566.59961,218800,24-08-2018,4,8,-0.08213304100011118,2,136029.44213500028,136133.94213500028,short,104.5,-11.0
1371,1371,1371,11691.9502,11700.9502,11595.59961,11605.84961,199500,27-08-2018,0,8,0.7418723565555492,4,136133.94213500028,135186.83564500028,short,-947.1064900000001,-11.0
1372,1372,1372,11738.5,11760.2002,11710.5,11731.9502,241900,28-08-2018,1,8,0.055828740220877235,3,135186.83564500028,135114.78784500028,short,-72.04780000000756,-11.0
1373,1373,1373,11691.90039,11753.2002,11678.84961,11744.9502,251600,29-08-2018,2,8,-0.4516818640916725,2,135114.78784500028,135698.33575500027,short,583.5479099999848,-11.0
1374,1374,1374,11676.7998,11698.7998,11639.7002,11694.75,313800,30-08-2018,3,8,-0.15348938626306088,2,135698.33575500027,135895.78795500027,short,197.45219999999244,-11.0
1375,1375,1375,11680.5,11727.65039,11640.09961,11675.84961,346500,31-08-2018,4,8,0.03982913582595124,3,135895.78795500027,135844.63366500026,short,-51.15429000000768,-11.0
1376,1376,1376,11582.34961,11751.7998,11567.40039,11751.7998,234400,03-09-2018,0,9,-1.4419084130415614,0,135844.63366500026,137708.58575500027,short,1863.9520900000152,-11.0
1377,1377,1377,11520.2998,11602.5498,11496.84961,11598.75,254800,04-09-2018,1,9,-0.6763677120379291,1,137708.58575500027,138571.53795500027,short,862.9521999999924,-11.0
1378,1378,1378,11476.9502,11542.65039,11393.84961,11514.84961,246100,05-09-2018,2,9,-0.32913508455278895,2,138571.53795500027,138116.74503500026,long,-454.79291999999987,12.0
1379,1379,1379,11536.90039,11562.25,11436.0498,11514.15039,247900,06-09-2018,3,9,0.19758296730046443,3,138116.74503500026,137866.49503500026,short,-250.25,-11.0
1380,1380,1380,11589.09961,11603.0,11484.40039,11558.25,295900,07-09-2018,4,9,0.266905543659285,3,137866.49503500026,137527.14932500027,short,-339.3457099999923,-11.0
1381,1381,1381,11438.09961,11573.0,11427.2998,11570.25,286700,10-09-2018,0,9,-1.1421567381863027,0,137527.14932500027,138980.80361500027,short,1453.6542900000077,-11.0
1382,1382,1382,11287.5,11479.40039,11274.0,11476.84961,0,11-09-2018,1,9,-1.6498396026294129,0,138980.80361500027,141252.99893500027,short,2272.1953199999916,-12.0
1383,1383,1383,11369.90039,11380.75,11250.2002,11340.09961,268200,12-09-2018,2,9,0.26279116608219455,3,141252.99893500027,140895.38957500027,short,-357.60936000001675,-12.0
1384,1384,1384,11515.2002,11523.25,11430.5498,11443.5,276600,14-09-2018,4,9,0.6265583082098948,4,140895.38957500027,140034.98717500028,short,-860.4023999999918,-12.0
1385,1385,1385,11377.75,11464.9502,11366.90039,11464.9502,201400,17-09-2018,0,9,-0.7605807132071042,1,140034.98717500028,141081.38957500027,short,1046.4023999999918,-12.0
1386,1386,1386,11278.90039,11411.4502,11268.9502,11381.5498,240900,18-09-2018,1,9,-0.901893079622601,1,141081.38957500027,139849.59665500026,long,-1231.7929199999999,12.0
1387,1387,1387,11234.34961,11332.0498,11210.90039,11326.65039,250600,19-09-2018,2,9,-0.8148991698507028,1,139849.59665500026,138741.98729500023,long,-1107.6093600000167,12.0
1388,1388,1388,11143.09961,11346.7998,10866.4502,11271.2998,719000,21-09-2018,4,9,-1.1374037801745045,0,138741.98729500023,137203.58501500022,long,-1538.4022800000166,12.0
1389,1389,1389,10967.40039,11170.15039,10943.59961,11164.40039,0,24-09-2018,0,9,-1.7645372175692815,0,137203.58501500022,139567.58501500022,short,2364.0,-12.0
1390,1390,1390,11067.4502,11080.59961,10882.84961,10969.9502,405000,25-09-2018,1,9,0.8887916373585726,4,139567.58501500022,138397.58501500022,short,-1170.0,-12.0
1391,1391,1391,11053.7998,11145.5498,10993.0498,11145.5498,340500,26-09-2018,2,9,-0.8231985110326275,1,138397.58501500022,139498.58501500022,short,1101.0,-12.0
1392,1392,1392,10977.5498,11089.4502,10953.34961,11079.7998,405700,27-09-2018,3,9,-0.9228506096292461,1,139498.58501500022,138271.58501500022,long,-1227.0,12.0
1393,1393,1393,10930.4502,11034.09961,10850.2998,11008.09961,478100,28-09-2018,4,9,-0.705384332909393,1,138271.58501500022,137339.79209500022,long,-931.7929199999999,12.0
1394,1394,1394,11008.2998,11035.65039,10821.5498,10930.90039,387000,01-10-2018,0,10,0.7080789984218308,4,137339.79209500022,138268.5850150002,long,928.7929199999999,12.0
1395,1395,1395,10858.25,10989.0498,10843.75,10982.7002,386800,03-10-2018,2,10,-1.1331475660238757,0,138268.5850150002,139761.98741500019,short,1493.4023999999918,-12.0
1396,1396,1396,10599.25,10754.7002,10547.25,10754.7002,425100,04-10-2018,3,10,-1.4454163957076118,0,139761.98741500019,141627.38981500018,short,1865.4023999999918,-12.0
1397,1397,1397,10316.4502,10540.65039,10261.90039,10514.09961,606400,05-10-2018,4,10,-1.879851031770851,0,141627.38981500018,144196.8321450002,short,2569.44233,-13.0
1398,1398,1398,10348.0498,10398.34961,10198.40039,10310.15039,456200,08-10-2018,0,10,0.36759318309031946,3,144196.8321450002,143704.13981500018,short,-492.69232999999986,-13.0
1399,1399,1399,10301.0498,10397.59961,10279.34961,10390.2998,430500,09-10-2018,1,10,-0.8589742521192699,1,143704.13981500018,144864.38981500018,short,1160.25,-13.0
1400,1400,1400,10460.09961,10482.34961,10318.25,10331.84961,0,10-10-2018,2,10,1.2413072667634388,5,144864.38981500018,146659.88981500018,long,1795.5,14.0
1401,1401,1401,10234.65039,10335.9502,10138.59961,10169.7998,483500,11-10-2018,3,10,0.6376781379708183,4,146659.88981500018,145751.98155500015,short,-907.9082600000002,-14.0
1402,1402,1402,10472.5,10492.4502,10322.15039,10331.5498,343500,12-10-2018,4,10,1.3642696664928171,5,145751.98155500015,143778.67875500015,short,-1973.3027999999904,-14.0
1403,1403,1403,10512.5,10526.2998,10410.15039,10524.2002,259500,15-10-2018,0,10,-0.1111742439107089,2,143778.67875500015,143930.78135500013,short,152.10259999999107,-13.0
1404,1404,1404,10584.75,10604.90039,10525.2998,10550.15039,265200,16-10-2018,1,10,0.32795371365316905,3,143930.78135500013,143480.98642500013,short,-449.7949299999909,-13.0
1405,1405,1405,10453.0498,10710.15039,10436.4502,10688.7002,284800,17-10-2018,2,10,-2.204668440415221,0,143480.98642500013,146544.4416250001,short,3063.455199999982,-13.0
1406,1406,1406,10303.5498,10380.09961,10249.59961,10339.7002,357500,19-10-2018,4,10,-0.3496271584353928,2,146544.4416250001,147050.5472250001,short,506.10559999998077,-14.0
1407,1407,1407,10245.25,10408.5498,10224.0,10405.84961,297300,22-10-2018,0,10,-1.543358937704264,0,147050.5472250001,149298.94176500008,short,2248.3945399999902,-14.0
1408,1408,1408,10146.7998,10222.09961,10102.34961,10152.59961,302600,23-10-2018,1,10,-0.05712635406488383,2,149298.94176500008,149380.13910500007,short,81.19733999998061,-14.0
1409,1409,1409,10224.75,10290.65039,10126.7002,10278.15039,351400,24-10-2018,2,10,-0.5195525262206315,1,149380.13910500007,150127.7445650001,short,747.6054600000098,-14.0
1410,1410,1410,10124.90039,10166.59961,10079.2998,10135.0498,0,25-10-2018,3,10,-0.10014168849964593,2,150127.7445650001,149985.65282500008,long,-142.09173999999985,14.0
1411,1411,1411,10030.0,10128.84961,10004.5498,10122.34961,364300,26-10-2018,4,10,-0.9123337323655165,1,149985.65282500008,151278.54736500006,short,1292.8945399999902,-14.0
1412,1412,1412,10250.84961,10275.2998,10020.34961,10078.09961,364400,29-10-2018,0,10,1.7141128455268366,5,151278.54736500006,153869.79736500006,long,2591.25,15.0
1413,1413,1413,10198.40039,10285.09961,10175.34961,10239.40039,289800,30-10-2018,1,10,-0.4004140715118574,2,153869.79736500006,154484.79736500006,short,615.0,-15.0
1414,1414,1414,10386.59961,10396.0,10105.09961,10209.5498,375000,31-10-2018,2,10,1.7341588362691427,5,154484.79736500006,151829.05021500008,short,-2655.7471499999792,-15.0
1415,1415,1415,10380.4502,10441.90039,10341.90039,10441.7002,348500,01-11-2018,3,11,-0.586590294940665,1,151829.05021500008,152686.5502150001,short,857.5,-14.0
1416,1416,1416,10553.0,10606.9502,10457.7002,10462.2998,421200,02-11-2018,4,11,0.8669241154798424,4,152686.5502150001,153956.3530150001,long,1269.8027999999904,14.0
1417,1417,1417,10524.0,10558.7998,10477.0,10558.75,301900,05-11-2018,0,11,-0.3291109269563159,2,153956.3530150001,154442.8530150001,short,486.5,-14.0
1418,1418,1418,10530.0,10600.25,10491.4502,10552.0,0,06-11-2018,1,11,-0.2084912812736922,2,0.0,154442.8530150001,Hold,0,
1419,1419,1419,10598.40039,10616.4502,10582.2998,10614.4502,31200,07-11-2018,2,11,-0.15120717227538188,2,154442.8530150001,154667.55035500007,short,224.6973399999806,-14.0
1420,1420,1420,10585.2002,10619.5498,10544.84961,10614.7002,296600,09-11-2018,4,11,-0.27791646908689893,2,154667.55035500007,155080.55035500007,short,413.0,-14.0
1421,1421,1421,10482.2002,10645.5,10464.0498,10607.7998,259700,12-11-2018,0,11,-1.1840306413022743,0,155080.55035500007,156838.94475500006,short,1758.3944000000192,-14.0
1422,1422,1422,10582.5,10596.25,10440.5498,10451.90039,254600,13-11-2018,1,11,1.2495297996233514,5,156838.94475500006,154879.95060500008,short,-1958.9941499999895,-15.0
1423,1423,1423,10576.2998,10651.59961,10532.7002,10634.90039,384500,14-11-2018,2,11,-0.5510215220737015,1,154879.95060500008,155700.35886500007,short,820.4082600000002,-14.0
1424,1424,1424,10616.7002,10646.5,10557.5,10580.59961,0,15-11-2018,3,11,0.3411960695108471,3,155700.35886500007,156205.76712500007,long,505.40826000000015,14.0
1425,1425,1425,10682.2002,10695.15039,10631.15039,10644.0,342800,16-11-2018,4,11,0.3588895152198357,3,156205.76712500007,155670.96432500007,short,-534.8027999999904,-14.0
1426,1426,1426,10763.40039,10774.7002,10688.7998,10731.25,272100,19-11-2018,0,11,0.29959594641817777,3,155670.96432500007,155220.85886500005,short,-450.10546000000977,-14.0
1427,1427,1427,10656.2002,10740.84961,10640.84961,10740.09961,295200,20-11-2018,1,11,-0.7811790676678835,1,155220.85886500005,156395.45060500002,short,1174.5917399999998,-14.0
1428,1428,1428,10600.0498,10671.2998,10562.34961,10670.9502,300900,21-11-2018,2,11,-0.6644244296070151,1,156395.45060500002,155402.84500500007,long,-992.6055999999808,14.0
1429,1429,1429,10526.75,10646.25,10512.0,10612.65039,239500,22-11-2018,3,11,-0.8094150550831505,1,155402.84500500007,154200.23954500008,long,-1202.6054600000098,14.0
1430,1430,1430,10628.59961,10637.7998,10489.75,10568.2998,0,26-11-2018,0,11,0.5705724775142981,4,154200.23954500008,155044.43688500003,long,844.1973399999806,14.0
1431,1431,1431,10685.59961,10695.15039,10596.34961,10621.4502,0,27-11-2018,1,11,0.6039609355792112,4,155044.43688500003,154146.34514500006,short,-898.0917399999998,-14.0
1432,1432,1432,10728.84961,10757.7998,10699.84961,10708.75,424500,28-11-2018,2,11,0.18769333488968648,3,154146.34514500006,153864.95060500008,short,-281.39453999999023,-14.0
1433,1433,1433,10858.7002,10883.0498,10782.34961,10808.7002,691300,29-11-2018,3,11,0.46259031220053637,3,153864.95060500008,153164.95060500008,short,-700.0,-14.0
1434,1434,1434,10876.75,10922.4502,10835.09961,10892.09961,453900,30-11-2018,4,11,-0.14092425289525334,2,153164.95060500008,153379.84514500006,short,214.89453999999023,-14.0
1435,1435,1435,10883.75,10941.2002,10845.34961,10930.7002,409700,03-12-2018,0,12,-0.42952600602840896,2,153379.84514500006,154037.14794500006,short,657.3027999999904,-14.0
1436,1436,1436,10869.5,10890.9502,10833.34961,10877.09961,322100,04-12-2018,1,12,-0.06986798202171932,2,154037.14794500006,154143.54248500004,short,106.39453999999023,-14.0
1437,1437,1437,10782.90039,10821.0498,10747.9502,10820.4502,312300,05-12-2018,2,12,-0.34702631873855505,2,154143.54248500004,154669.23982500003,short,525.6973399999806,-14.0
1438,1438,1438,10601.15039,10722.65039,10588.25,10718.15039,318500,06-12-2018,3,12,-1.09160625427649,0,154669.23982500003,156307.23982500003,short,1638.0,-14.0
1439,1439,1439,10693.7002,10704.5498,10599.34961,10644.7998,325800,07-12-2018,4,12,0.459382993750607,3,156307.23982500003,155622.63422500005,short,-684.6055999999808,-14.0
1440,1440,1440,10488.4502,10558.84961,10474.9502,10508.7002,381300,10-12-2018,0,12,-0.19269747556410452,2,155622.63422500005,155906.13422500005,short,283.5,-14.0
1441,1441,1441,10549.15039,10567.15039,10333.84961,10350.0498,425500,11-12-2018,1,12,1.9236679421581142,5,155906.13422500005,152919.62537500003,short,-2986.50885,-15.0
1442,1442,1442,10737.59961,10752.2002,10560.7998,10591.0,360500,12-12-2018,2,12,1.3841904447172062,5,152919.62537500003,150867.23083500005,short,-2052.3945399999902,-14.0
1443,1443,1443,10791.5498,10838.59961,10749.5,10810.75,376200,13-12-2018,3,12,-0.17760284901601936,2,150867.23083500005,151116.83343500004,short,249.60259999999107,-13.0
1444,1444,1444,10805.4502,10815.75,10752.09961,10784.5,340100,14-12-2018,4,12,0.19426213547219912,3,151116.83343500004,150823.53063500003,short,-293.3027999999904,-14.0
1445,1445,1445,10888.34961,10900.34961,10844.84961,10853.2002,296900,17-12-2018,0,12,0.32386217292849706,3,150823.53063500003,150366.588305,short,-456.94232999999986,-13.0
1446,1446,1446,10908.7002,10915.40039,10819.09961,10850.90039,286100,18-12-2018,1,12,0.5326729388582896,4,150366.588305,149615.19077500002,short,-751.397529999982,-13.0
1447,1447,1447,10967.2998,10985.15039,10928.0,10930.5498,312100,19-12-2018,2,12,0.3362136459046186,3,149615.19077500002,149137.44077500002,short,-477.75,-13.0
1448,1448,1448,10951.7002,10962.5498,10880.0498,10885.2002,318900,20-12-2018,3,12,0.6109212396479397,4,149137.44077500002,148272.94077500002,short,-864.5,-13.0
1449,1449,1449,10754.0,10963.65039,10738.65039,10944.25,377500,21-12-2018,4,12,-1.738355757589602,0,148272.94077500002,150746.19077500002,short,2473.25,-13.0
1450,1450,1450,10663.5,10782.2998,10649.25,10780.90039,223400,24-12-2018,0,12,-1.088966466185861,0,150746.19077500002,152272.39584500002,short,1526.205070000009,-13.0
1451,1451,1451,10729.84961,10747.5,10534.5498,10635.4502,263700,26-12-2018,2,12,0.8875920457039045,4,152272.39584500002,150950.80410500005,short,-1321.5917399999998,-14.0
